,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9483568075117371,0.8696629213483146,0.8815489749430524,0.8755656108597285,0.9691394658753709,,
1,SB,0.9723004694835681,0.9910025706940874,0.93681652490887,0.9631480324797002,0.9615384615384616,,
2,SR,0.9605633802816902,0.8449438202247191,0.9616368286445013,0.8995215311004784,0.9910979228486647,,
3,GSVT,0.9478873239436619,0.8961038961038961,0.8679245283018868,0.8817891373801917,0.9622302158273381,,
4,macro avg,,0.9050060779550247,0.9119817141995776,0.9004283020927543,0.9710015165224588,,
5,micro avg,,0.9145539906103286,0.9145539906103286,0.9145539906103286,0.9715179968701095,,
6,weighted avg,,0.9139105769535903,0.9155127094136309,0.9145539906103286,0.9694520754795067,56.0,221.15995870000188
