,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.7976525821596244,0.4134831460674157,0.519774011299435,0.46057571964956195,0.8991097922848664
1,SB,0.7497652582159624,0.9190231362467867,0.6033755274261603,0.7284768211920529,0.6523668639053254
2,SR,0.8591549295774648,0.6134831460674157,0.6807980049875312,0.6453900709219857,0.9240356083086053
3,GSVT,0.8215962441314554,0.2943722943722944,0.7157894736842105,0.4171779141104295,0.9676258992805755
4,macro avg,,0.5629051314685075,0.6299342543493343,0.5600904306884782,0.8607845409448431
5,micro avg,,0.6140845070422535,0.6140845070422535,0.6140845070422535,0.8713615023474178
6,weighted avg,,0.5876272018829926,0.6264673448015765,0.6140845070422535,0.8290536567371192
