,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9657276995305164,0.9191011235955057,0.9170403587443946,0.9180695847362514,0.9780415430267062,,
1,SB,0.9830985915492958,0.987146529562982,0.9672544080604534,0.9770992366412212,0.9807692307692307,,
2,SR,0.9741784037558685,0.9078651685393259,0.9665071770334929,0.936268829663963,0.9916913946587537,,
3,GSVT,0.9633802816901409,0.9264069264069265,0.9067796610169492,0.9164882226980727,0.973621103117506,,
4,macro avg,,0.9369814684348772,0.9393954012138226,0.935129937026185,0.9810308178930491,,
5,micro avg,,0.9431924882629108,0.9431924882629108,0.9431924882629108,0.9810641627543036,,
6,weighted avg,,0.9430898400945894,0.9434905099915601,0.9431924882629108,0.9809307833092858,212.0,508.86888080000006
