,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9488262910798122,0.950561797752809,0.8294117647058824,0.8858638743455497,0.9483679525222551,,
1,SB,0.9732394366197183,0.9730077120822622,0.9546027742749055,0.9637173774665818,0.9733727810650887,,
2,SR,0.9633802816901409,0.8921348314606742,0.9297423887587822,0.9105504587155964,0.9821958456973294,,
3,GSVT,0.9492957746478873,0.816017316017316,0.9425,0.8747099767981439,0.9862110311750599,,
4,macro avg,,0.9087104218314679,0.9140642319348925,0.9079304143282653,0.9725369026149333,,
5,micro avg,,0.9173708920187793,0.9173708920187793,0.9173708920187793,0.9724569640062598,,
6,weighted avg,,0.9170387357567855,0.920628899848663,0.9173708920187793,0.9727767184409539,138.0,390.46162449999974
