,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.952112676056338,0.8764044943820225,0.8924485125858124,0.8843537414965986,0.972106824925816
1,SB,0.9769953051643192,0.9910025706940874,0.948339483394834,0.9692017598994345,0.9689349112426036
2,SR,0.9647887323943662,0.8606741573033708,0.9671717171717171,0.910820451843044,0.9922848664688427
3,GSVT,0.9549295774647887,0.9199134199134199,0.878099173553719,0.8985200845665962,0.9646282973621103
4,macro avg,,0.9157240094514183,0.9215147216765206,0.9119986605732251,0.9744887249998432
5,micro avg,,0.9244131455399061,0.9244131455399061,0.9244131455399061,0.9748043818466353
6,weighted avg,,0.9239473071866987,0.9253619429601407,0.9244131455399061,0.9735417544594664
