,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9370892018779343,0.8112359550561797,0.878345498783455,0.8434579439252337,0.9703264094955489,,
1,SB,0.8145539906103286,0.9485861182519281,0.6752058554437328,0.7888829502939606,0.7374260355029586,,
2,SR,0.8633802816901408,0.5662921348314607,0.72,0.6339622641509434,0.941839762611276,,
3,GSVT,0.8497652582159625,0.4523809523809524,0.7572463768115942,0.5663956639566395,0.959832134292566,,
4,macro avg,,0.7081747055816943,0.7576994327596954,0.6946237901301302,0.9023560854755874,,
5,micro avg,,0.7323943661971831,0.7323943661971831,0.7323943661971831,0.9107981220657277,,
6,weighted avg,,0.7196609036012055,0.7447989336060179,0.7323943661971831,0.8770299757051664,51.0,1.6076156000017363
