,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.963849765258216,0.9213483146067416,0.9070796460176991,0.9141583054626533,0.9750741839762611
1,SB,0.9812206572769953,0.9820051413881749,0.9670886075949368,0.9744897959183675,0.9807692307692307
2,SR,0.9737089201877934,0.9168539325842696,0.955503512880562,0.9357798165137613,0.9887240356083086
3,GSVT,0.963849765258216,0.9155844155844156,0.9175704989154013,0.9165763813651138,0.9772182254196643
4,macro avg,,0.935251074814974,0.9368105663521499,0.9339479510409004,0.9804464189433663
5,micro avg,,0.9413145539906104,0.9413145539906104,0.9413145539906104,0.9804381846635368
6,weighted avg,,0.941236532251022,0.9413906163931935,0.9413145539906104,0.9804711217828543
