,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.7619718309859155,0.2292134831460674,0.38345864661654133,0.28691983122362863,0.9026706231454006
1,SB,0.9375586854460094,0.9601542416452442,0.8798586572438163,0.9182544560540873,0.9245562130177515
2,SR,0.8455399061032863,0.651685393258427,0.625,0.6380638063806381,0.8967359050445104
3,GSVT,0.8887323943661972,0.8398268398268398,0.7041742286751361,0.7660414610069102,0.9022781774580336
4,macro avg,,0.6523198886663161,0.6481228831338735,0.6702199894691446,0.906560229666424
5,micro avg,,0.7169014084507043,0.7169014084507043,0.7169014084507043,0.9056338028169014
6,weighted avg,,0.6948032115160427,0.6847993552713441,0.7169014084507043,0.9093395102149919
