,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.8234741784037559,0.3056179775280899,0.6699507389162561,0.41975308641975306,0.9602373887240356
1,SB,0.9117370892018779,0.9588688946015425,0.8270509977827051,0.888095238095238,0.8846153846153846
2,SR,0.780281690140845,0.7168539325842697,0.4826021180030257,0.5768535262206148,0.797032640949555
3,GSVT,0.8187793427230047,0.47619047619047616,0.6043956043956044,0.5326876513317191,0.9136690647482014
4,macro avg,,0.6043473755168314,0.6459998647743979,0.6143828202260946,0.8888886197592941
5,micro avg,,0.6671361502347418,0.6671361502347418,0.6671361502347418,0.8890453834115806
6,weighted avg,,0.6481360247785507,0.6739729891243166,0.6671361502347418,0.8884183288024348
