,Rhythm Group,ACC,F1-score,Precision,Recall,specificity
0,AFIB,0.9633802816901409,0.9168539325842696,0.9086859688195991,0.9127516778523489,0.9756676557863502
1,SB,0.9816901408450704,0.9832904884318766,0.9671302149178256,0.9751434034416826,0.9807692307692307
2,SR,0.9741784037558685,0.9123595505617977,0.9620853080568721,0.936562860438293,0.9905044510385757
3,GSVT,0.9633802816901409,0.922077922077922,0.9102564102564102,0.9161290322580644,0.9748201438848921
4,macro avg,,0.9351467434975973,0.9370394755126767,0.9336454734139665,0.9804403703697623
5,micro avg,,0.9413145539906104,0.9413145539906104,0.9413145539906104,0.9804381846635368
6,weighted avg,,0.941247957896803,0.941530040823737,0.9413145539906104,0.9804469274884382
