,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9417840375586854,0.8606741573033708,0.8606741573033708,0.8606741573033708,0.9632047477744807,,
1,SB,0.9882629107981221,0.9845758354755784,0.9833119383825417,0.9839434810533076,0.9903846153846154,,
2,SR,0.9746478873239437,0.9303370786516854,0.9473684210526315,0.9387755102040816,0.9863501483679525,,
3,GSVT,0.9572769953051643,0.9090909090909091,0.8955223880597015,0.9022556390977443,0.9706235011990407,,
4,macro avg,,0.9214121969146262,0.9217192261995614,0.9211694951303859,0.9776407531815223,,
5,micro avg,,0.9309859154929577,0.9309859154929577,0.9309859154929577,0.9769953051643192,,
6,weighted avg,,0.9310353218607735,0.9311394266261129,0.9309859154929577,0.9795770972331315,212.0,3.71122749999995
