,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9624413145539906,0.9168539325842696,0.9046563192904656,0.9107142857142857,0.9744807121661722,,
1,SB,0.9802816901408451,0.9794344473007712,0.9670050761421319,0.9731800766283525,0.9807692307692307,,
2,SR,0.9732394366197183,0.9191011235955057,0.9511627906976744,0.9348571428571429,0.9875370919881306,,
3,GSVT,0.9629107981220657,0.9134199134199135,0.9154013015184381,0.914409534127844,0.9766187050359713,,
4,macro avg,,0.9332902598319064,0.9345563719121774,0.932202354225115,0.9798514349898761,,
5,micro avg,,0.9394366197183098,0.9394366197183098,0.9394366197183098,0.9798122065727699,,
6,weighted avg,,0.9393758638958721,0.93947645750461,0.9394366197183098,0.9799691202411949,56.0,255.23893580000004
