,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9488262910798122,0.8584269662921349,0.8925233644859814,0.8751431844215349,0.9727002967359051,,
1,SB,0.9737089201877934,0.9910025706940874,0.9402439024390243,0.9649561952440551,0.9637573964497042,,
2,SR,0.9619718309859155,0.849438202247191,0.9642857142857143,0.903225806451613,0.9916913946587537,,
3,GSVT,0.9455399061032864,0.9047619047619048,0.8530612244897959,0.8781512605042017,0.9568345323741008,,
4,macro avg,,0.9053691116553512,0.912528551425129,0.9009074109988295,0.9712459050546158,,
5,micro avg,,0.9150234741784038,0.9150234741784038,0.9150234741784038,0.9716744913928013,,
6,weighted avg,,0.9144676071320972,0.916386892894484,0.9150234741784038,0.9699601460400598,67.0,230.00269639999897
