,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9647887323943662,0.9168539325842696,0.9147982062780269,0.9158249158249159,0.9774480712166173,,
1,SB,0.9845070422535211,0.9858611825192802,0.9721166032953105,0.978940650925335,0.9837278106508875,,
2,SR,0.9737089201877934,0.9168539325842696,0.955503512880562,0.9357798165137613,0.9887240356083086,,
3,GSVT,0.9633802816901409,0.922077922077922,0.9102564102564102,0.9161290322580644,0.9748201438848921,,
4,macro avg,,0.9366686038805192,0.9381686831775774,0.9354117424414354,0.9811800153401764,,
5,micro avg,,0.9431924882629108,0.9431924882629108,0.9431924882629108,0.9810641627543036,,
6,weighted avg,,0.9431134015088488,0.9432532600599929,0.9431924882629108,0.9815275730977946,116.0,315.40891310000006
