,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9629107981220657,0.9191011235955057,0.9048672566371682,0.9119286510590858,0.9744807121661722,,
1,SB,0.9821596244131455,0.9820051413881749,0.9695431472081218,0.9757343550447,0.9822485207100592,,
2,SR,0.9769953051643192,0.9235955056179775,0.9647887323943662,0.9437428243398391,0.9910979228486647,,
3,GSVT,0.964319248826291,0.9199134199134199,0.915948275862069,0.9179265658747301,0.9766187050359713,,
4,macro avg,,0.9373330990795887,0.9387868530254313,0.9361537976287695,0.9811114651902169,,
5,micro avg,,0.9431924882629108,0.9431924882629108,0.9431924882629108,0.9810641627543036,,
6,weighted avg,,0.943181787892687,0.9434129516879002,0.9431924882629108,0.9812533724979564,67.0,313.10924830000295
