,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9652582159624413,0.9056179775280899,0.9264367816091954,0.915909090909091,0.9810089020771513,,
1,SB,0.9863849765258216,0.9820051413881749,0.9807445442875481,0.9813744380218369,0.988905325443787,,
2,SR,0.9769953051643192,0.9325842696629213,0.956221198156682,0.944254835039818,0.9887240356083086,,
3,GSVT,0.964319248826291,0.9393939393939394,0.9004149377593361,0.9194915254237289,0.9712230215827338,,
4,macro avg,,0.9402574723486187,0.9409543654531903,0.9399003319932814,0.9824653211779952,,
5,micro avg,,0.9464788732394366,0.9464788732394366,0.9464788732394366,0.9821596244131455,,
6,weighted avg,,0.9465198800816979,0.9468515294349018,0.9464788732394366,0.9833824114725441,138.0,174.13007020000077
