,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9497652582159625,0.8808988764044944,0.8789237668161435,0.8799102132435466,0.9679525222551929,,
1,SB,0.9746478873239437,0.9897172236503856,0.9436274509803921,0.9661229611041405,0.9659763313609467,,
2,SR,0.9629107981220657,0.8606741573033708,0.9575,0.9065088757396451,0.9899109792284867,,
3,GSVT,0.9483568075117371,0.8874458874458875,0.8760683760683761,0.8817204301075269,0.9652278177458034,,
4,macro avg,,0.9085656200487148,0.914029898466228,0.9046840362010345,0.9722669126476073,,
5,micro avg,,0.9178403755868545,0.9178403755868545,0.9178403755868545,0.9726134585289515,,
6,weighted avg,,0.9173497638714643,0.9183541421781777,0.9178403755868545,0.9712272750035751,212.0,279.3599644000001
