,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9488262910798122,0.9483146067415731,0.8307086614173228,0.8856243441762853,0.9489614243323442,,
1,SB,0.9746478873239437,0.9730077120822622,0.9582278481012658,0.9655612244897959,0.9755917159763313,,
2,SR,0.9633802816901409,0.9011235955056179,0.9218390804597701,0.9113636363636364,0.9798219584569733,,
3,GSVT,0.9497652582159625,0.8138528138528138,0.947103274559194,0.8754365541327125,0.987410071942446,,
4,macro avg,,0.9094964397906076,0.9144697161343882,0.9090746820455667,0.9729462926770237,,
5,micro avg,,0.9183098591549296,0.9183098591549296,0.9183098591549296,0.9727699530516432,,
6,weighted avg,,0.9179896582172017,0.92157123183307,0.9183098591549296,0.9734753115531652,90.0,198.5612070999996
