,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9666666666666667,0.9168539325842696,0.9230769230769231,0.9199549041713642,0.9798219584569733,,
1,SB,0.992018779342723,0.9922879177377892,0.9859514687100894,0.9891095451633568,0.9918639053254438,,
2,SR,0.9845070422535211,0.9640449438202248,0.9618834080717489,0.962962962962963,0.9899109792284867,,
3,GSVT,0.9741784037558685,0.9372294372294372,0.9433551198257081,0.9402823018458196,0.9844124700239808,,
4,macro avg,,0.9530774285358758,0.9535667299211174,0.9526040578429302,0.9865023282587212,,
5,micro avg,,0.9586854460093897,0.9586854460093897,0.9586854460093897,0.9862284820031298,,
6,weighted avg,,0.958608497870721,0.9585481950127163,0.9586854460093897,0.9873238670254949,212.0,215.03237830000035
