,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.967605633802817,0.9303370786516854,0.915929203539823,0.923076923076923,0.9774480712166173,,
1,SB,0.9901408450704225,0.9897172236503856,0.9833971902937421,0.9865470852017938,0.9903846153846154,,
2,SR,0.9896713615023475,0.9752808988764045,0.9752808988764045,0.9752808988764045,0.9934718100890207,,
3,GSVT,0.9737089201877934,0.9264069264069265,0.9511111111111111,0.9385964912280702,0.986810551558753,,
4,macro avg,,0.9558753495957979,0.9564296009552702,0.9554355318963504,0.9870287620622517,,
5,micro avg,,0.9605633802816902,0.9605633802816902,0.9605633802816902,0.9868544600938968,,
6,weighted avg,,0.9605326018796219,0.960603212655909,0.9605633802816902,0.9875516679673162,212.0,502.40239070000007
