,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.8314553990610328,0.550561797752809,0.6064356435643564,0.5771495877502945,0.9056379821958457,,
1,SB,0.9647887323943662,0.9537275064267352,0.9500640204865557,0.9518922386144966,0.9711538461538461,,
2,SR,0.8164319248826291,0.7438202247191011,0.5444078947368421,0.6286799620132953,0.8356083086053413,,
3,GSVT,0.8436619718309859,0.5043290043290043,0.6913946587537092,0.5832290362953692,0.9376498800959233,,
4,macro avg,,0.6852377061683639,0.6980755543853658,0.6881096333069123,0.9125125042627391,,
5,micro avg,,0.7281690140845071,0.7281690140845071,0.7281690140845071,0.9093896713615024,,
6,weighted avg,,0.7261117962701109,0.7374176125947359,0.7281690140845071,0.9218810029664493,73.0,1.8608494000000064
