,Rhythm Group,ACC,F1-score,Precision,Recall,specificity,Feature,Time
0,AFIB,0.9661971830985916,0.9168539325842696,0.9209932279909706,0.9189189189189189,0.9792284866468842,,
1,SB,0.9854460093896713,0.980719794344473,0.9794608472400513,0.9800899165061013,0.9881656804733728,,
2,SR,0.9793427230046948,0.9348314606741573,0.9651972157772621,0.9497716894977168,0.9910979228486647,,
3,GSVT,0.9629107981220657,0.9307359307359307,0.9014675052410901,0.9158679446219382,0.9718225419664268,,
4,macro avg,,0.9411621173861688,0.9417796990623435,0.9407852795847077,0.9825786579838371,,
5,micro avg,,0.9469483568075118,0.9469483568075118,0.9469483568075118,0.9823161189358373,,
6,weighted avg,,0.9470461343673641,0.9473489549535246,0.9469483568075118,0.9833662751278369,67.0,110.22219400000176
